method,stage,frequency_um_inv,period_um,frc,threshold_1_7,threshold_half_bit,n_ring_pixels,hr_pitch_um,pixel_size_um
d_dr01_new_vs_drz,before,0.045200892857142856,22.123456790123456,0.05554353822978017,0.14285714285714285,0.19598690683769954,3452,10.0,20.0
d_dr01_new_vs_drz,before,0.0453125,22.06896551724138,0.07727199276309965,0.14285714285714285,0.19578686266146458,3510,10.0,20.0
d_dr01_new_vs_drz,before,0.04542410714285714,22.014742014742016,0.02088466838751631,0.14285714285714285,0.195959018311031,3460,10.0,20.0
d_dr01_new_vs_drz,before,0.045535714285714284,21.96078431372549,-0.04345064918965074,0.14285714285714285,0.1959242922263356,3470,10.0,20.0
d_dr01_new_vs_drz,before,0.045647321428571426,21.90709046454768,0.0544790216789554,0.14285714285714285,0.1959312255268662,3468,10.0,20.0
d_dr01_new_vs_drz,before,0.04575892857142857,21.853658536585368,0.06975810559082093,0.14285714285714285,0.19578005236369755,3512,10.0,20.0
d_dr01_new_vs_drz,before,0.04587053571428571,21.800486618004868,-0.02670441588981034,0.14285714285714285,0.1957460872064342,3522,10.0,20.0
d_dr01_new_vs_drz,before,0.04598214285714285,21.74757281553398,0.04938063878089852,0.14285714285714285,0.19567186631260183,3544,10.0,20.0
d_dr01_new_vs_drz,before,0.046093749999999996,21.69491525423729,0.004970147323244917,0.14285714285714285,0.19601489165878555,3444,10.0,20.0
d_dr01_new_vs_drz,before,0.04620535714285714,21.64251207729469,-0.010868612739842702,0.14285714285714285,0.19554526746979894,3582,10.0,20.0
d_dr01_new_vs_drz,before,0.04631696428571429,21.59036144578313,-0.014785931771506389,0.14285714285714285,0.19557838863500912,3572,10.0,20.0
d_dr01_new_vs_drz,before,0.04642857142857143,21.538461538461537,0.041236262106543554,0.14285714285714285,0.19587592500046092,3484,10.0,20.0
d_dr01_new_vs_drz,before,0.04654017857142857,21.48681055155875,0.002427028949147682,0.14285714285714285,0.19536229896004664,3638,10.0,20.0
d_dr01_new_vs_drz,before,0.046651785714285715,21.43540669856459,-0.012789925838607245,0.14285714285714285,0.19572577688551,3528,10.0,20.0
d_dr01_new_vs_drz,before,0.04676339285714286,21.384248210023866,0.01730299807966863,0.14285714285714285,0.19565844520659162,3548,10.0,20.0
d_dr01_new_vs_drz,before,0.046875,21.333333333333332,-0.010062486863684855,0.14285714285714285,0.19540115234939126,3626,10.0,20.0
d_dr01_new_vs_drz,before,0.04698660714285714,21.282660332541568,-0.003944871174635552,0.14285714285714285,0.19544672377293545,3612,10.0,20.0
d_dr01_new_vs_drz,before,0.047098214285714285,21.232227488151658,0.0656039553650374,0.14285714285714285,0.1954663349047849,3606,10.0,20.0
d_dr01_new_vs_drz,before,0.04720982142857143,21.182033096926716,0.03732518061857396,0.14285714285714285,0.1955651236363731,3576,10.0,20.0
d_dr01_new_vs_drz,before,0.04732142857142857,21.132075471698116,0.06071877481586236,0.14285714285714285,0.19534294368347277,3644,10.0,20.0
d_dr01_new_vs_drz,before,0.04743303571428571,21.08235294117647,-0.007864171866627138,0.14285714285714285,0.19537522888070752,3634,10.0,20.0
d_dr01_new_vs_drz,before,0.047544642857142855,21.03286384976526,-0.010630460773724662,0.14285714285714285,0.19549912822785603,3596,10.0,20.0
d_dr01_new_vs_drz,before,0.04765625,20.98360655737705,-0.031103873281257736,0.14285714285714285,0.19527876700452393,3664,10.0,20.0
d_dr01_new_vs_drz,before,0.04776785714285714,20.93457943925234,-0.016541127639208796,0.14285714285714285,0.19536229896004664,3638,10.0,20.0
d_dr01_new_vs_drz,before,0.04787946428571428,20.88578088578089,0.01035481203317767,0.14285714285714285,0.1952532420597071,3672,10.0,20.0
d_dr01_new_vs_drz,before,0.047991071428571425,20.837209302325583,0.0035127286619779994,0.14285714285714285,0.19534294368347277,3644,10.0,20.0
d_dr01_new_vs_drz,before,0.04810267857142857,20.788863109048727,0.012610880120479472,0.14285714285714285,0.1950209946989822,3746,10.0,20.0
d_dr01_new_vs_drz,before,0.04821428571428571,20.740740740740744,0.012449947682741293,0.14285714285714285,0.19530437499553316,3656,10.0,20.0
d_dr01_new_vs_drz,before,0.04832589285714286,20.69284064665127,0.003006248374194188,0.14285714285714285,0.19526599417946083,3668,10.0,20.0
d_dr01_new_vs_drz,before,0.0484375,20.64516129032258,0.014227468726504443,0.14285714285714285,0.19493488938335007,3774,10.0,20.0
d_dr01_new_vs_drz,before,0.048549107142857144,20.597701149425287,-0.010774639597432804,0.14285714285714285,0.19539466351065476,3628,10.0,20.0
d_dr01_new_vs_drz,before,0.048660714285714286,20.55045871559633,-0.011149534757244436,0.14285714285714285,0.19489827749225433,3786,10.0,20.0
d_dr01_new_vs_drz,before,0.04877232142857143,20.503432494279178,-0.034885490159715496,0.14285714285714285,0.19506440733704855,3732,10.0,20.0
d_dr01_new_vs_drz,before,0.04888392857142857,20.45662100456621,-0.013286019825486677,0.14285714285714285,0.19518979008893414,3692,10.0,20.0
d_dr01_new_vs_drz,before,0.048995535714285714,20.41002277904328,-0.01798205612821703,0.14285714285714285,0.19491046224945754,3782,10.0,20.0
d_dr01_new_vs_drz,before,0.049107142857142856,20.363636363636363,-0.05256571105452319,0.14285714285714285,0.19500246310468877,3752,10.0,20.0
d_dr01_new_vs_drz,before,0.04921875,20.317460317460316,-0.04908061030625601,0.14285714285714285,0.19499013318559666,3756,10.0,20.0
d_dr01_new_vs_drz,before,0.04933035714285714,20.271493212669682,-0.022497701005481045,0.14285714285714285,0.1948739653457362,3794,10.0,20.0
d_dr01_new_vs_drz,before,0.049441964285714284,20.225733634311513,0.008780692297180023,0.14285714285714285,0.19488003622703962,3792,10.0,20.0
d_dr01_new_vs_drz,before,0.049553571428571426,20.18018018018018,0.019277016708406564,0.14285714285714285,0.19489219229404334,3788,10.0,20.0
d_dr01_new_vs_drz,before,0.04966517857142857,20.134831460674157,-0.009222611447635377,0.14285714285714285,0.1950209946989822,3746,10.0,20.0
d_dr01_new_vs_drz,before,0.04977678571428571,20.08968609865471,-0.002605241819414519,0.14285714285714285,0.19475951592150462,3832,10.0,20.0
d_dr01_new_vs_drz,before,0.04988839285714285,20.04474272930649,0.03465911895016656,0.14285714285714285,0.19485578123579675,3800,10.0,20.0
d_dr01_new_vs_drz,before,0.049999999999999996,20.0,0.2796615039458198,0.14285714285714285,0.8417399583909729,2,10.0,20.0
d_dr01_new_vs_drz,after,0.0,inf,0.9999857002202699,0.14285714285714285,0.7560610050770457,3,10.0,20.0
d_dr01_new_vs_drz,after,0.00011160714285714285,8960.0,0.9999799313514186,0.14285714285714285,0.5160568456025979,12,10.0,20.0
d_dr01_new_vs_drz,after,0.0002232142857142857,4480.0,0.9998679150647304,0.14285714285714285,0.43846389609946435,22,10.0,20.0
d_dr01_new_vs_drz,after,0.0003348214285714286,2986.6666666666665,0.9998141713762063,0.14285714285714285,0.41192739958594665,28,10.0,20.0
d_dr01_new_vs_drz,after,0.0004464285714285714,2240.0,0.9992942852983338,0.14285714285714285,0.37684928940895107,40,10.0,20.0
d_dr01_new_vs_drz,after,0.0005580357142857143,1792.0,0.9997319961008528,0.14285714285714285,0.3572655453148874,50,10.0,20.0
d_dr01_new_vs_drz,after,0.0006696428571428571,1493.3333333333333,0.9998171584440698,0.14285714285714285,0.3607189084162777,48,10.0,20.0
d_dr01_new_vs_drz,after,0.0007812499999999999,1280.0,0.9994295607068596,0.14285714285714285,0.33301944154606616,68,10.0,20.0
d_dr01_new_vs_drz,after,0.0008928571428571428,1120.0,0.9991858878020328,0.14285714285714285,0.3308883459615167,70,10.0,20.0
d_dr01_new_vs_drz,after,0.0010044642857142856,995.5555555555557,0.9990335138401177,0.14285714285714285,0.32498105977643776,76,10.0,20.0
d_dr01_new_vs_drz,after,0.0011160714285714285,896.0,0.9989414312006657,0.14285714285714285,0.3120228149867766,92,10.0,20.0
d_dr01_new_vs_drz,after,0.0012276785714285714,814.5454545454546,0.9981450834149443,0.14285714285714285,0.30307454563671804,106,10.0,20.0
d_dr01_new_vs_drz,after,0.0013392857142857143,746.6666666666666,0.9972842672684913,0.14285714285714285,0.309276869488276,96,10.0,20.0
d_dr01_new_vs_drz,after,0.0014508928571428572,689.2307692307692,0.9986801564591713,0.14285714285714285,0.297657677511583,116,10.0,20.0
d_dr01_new_vs_drz,after,0.0015624999999999999,640.0,0.9987170333905614,0.14285714285714285,0.28942028891226607,134,10.0,20.0
d_dr01_new_vs_drz,after,0.0016741071428571428,597.3333333333334,0.9964458426246342,0.14285714285714285,0.2956748612128594,120,10.0,20.0
d_dr01_new_vs_drz,after,0.0017857142857142857,560.0,0.9976795030096915,0.14285714285714285,0.28476380812712476,146,10.0,20.0
d_dr01_new_vs_drz,after,0.0018973214285714286,527.0588235294118,0.9986055515189091,0.14285714285714285,0.2812856424436456,156,10.0,20.0
d_dr01_new_vs_drz,after,0.0020089285714285712,497.7777777777778,0.9995212822137012,0.14285714285714285,0.28702018719502587,140,10.0,20.0
d_dr01_new_vs_drz,after,0.002120535714285714,471.5789473684211,0.99973128427978,0.14285714285714285,0.2757709533720164,174,10.0,20.0
d_dr01_new_vs_drz,after,0.002232142857142857,448.0,0.9998280281431738,0.14285714285714285,0.27520913338899333,176,10.0,20.0
d_dr01_new_vs_drz,after,0.00234375,426.6666666666667,0.9998715361713609,0.14285714285714285,0.273051000260408,184,10.0,20.0
d_dr01_new_vs_drz,after,0.002455357142857143,407.2727272727273,0.9998670302260384,0.14285714285714285,0.2705369635786124,194,10.0,20.0
d_dr01_new_vs_drz,after,0.0025669642857142857,389.5652173913044,0.9998940721352212,0.14285714285714285,0.269116846861646,200,10.0,20.0
d_dr01_new_vs_drz,after,0.0026785714285714286,373.3333333333333,0.999832160162514,0.14285714285714285,0.26731663903915925,208,10.0,20.0
d_dr01_new_vs_drz,after,0.0027901785714285715,358.4,0.9992627531828837,0.14285714285714285,0.2668822084027434,210,10.0,20.0
d_dr01_new_vs_drz,after,0.0029017857142857144,344.6153846153846,0.9993166694988265,0.14285714285714285,0.26173150991010213,236,10.0,20.0
d_dr01_new_vs_drz,after,0.003013392857142857,331.8518518518519,0.9993112178262505,0.14285714285714285,0.2632250986856457,228,10.0,20.0
d_dr01_new_vs_drz,after,0.0031249999999999997,320.0,0.9983133893065228,0.14285714285714285,0.2613695641695868,238,10.0,20.0
d_dr01_new_vs_drz,after,0.0032366071428571426,308.96551724137936,0.999185478910836,0.14285714285714285,0.2576597972433477,260,10.0,20.0
d_dr01_new_vs_drz,after,0.0033482142857142855,298.6666666666667,0.9982398474366632,0.14285714285714285,0.2586250244740691,254,10.0,20.0
d_dr01_new_vs_drz,after,0.0034598214285714284,289.03225806451616,0.9987416526453701,0.14285714285714285,0.25523709705862524,276,10.0,20.0
d_dr01_new_vs_drz,after,0.0035714285714285713,280.0,0.9984957006141078,0.14285714285714285,0.25582326430374547,272,10.0,20.0
d_dr01_new_vs_drz,after,0.003683035714285714,271.5151515151515,0.9987561222757771,0.14285714285714285,0.2527449491574839,294,10.0,20.0
d_dr01_new_vs_drz,after,0.003794642857142857,263.5294117647059,0.9989865700551704,0.14285714285714285,0.25410107451462977,284,10.0,20.0
d_dr01_new_vs_drz,after,0.00390625,256.0,0.9980085128840034,0.14285714285714285,0.2514544516681247,304,10.0,20.0
d_dr01_new_vs_drz,after,0.0040178571428571425,248.8888888888889,0.9979889978515404,0.14285714285714285,0.24928083583453234,322,10.0,20.0
d_dr01_new_vs_drz,after,0.004129464285714286,242.16216216216216,0.9979947314228746,0.14285714285714285,0.2514544516681247,304,10.0,20.0
d_dr01_new_vs_drz,after,0.004241071428571428,235.78947368421055,0.9965552566666209,0.14285714285714285,0.24905026945843273,324,10.0,20.0
d_dr01_new_vs_drz,after,0.004352678571428572,229.74358974358972,0.996333199522826,0.14285714285714285,0.24582376798178943,354,10.0,20.0
d_dr01_new_vs_drz,after,0.004464285714285714,224.0,0.9980793194626267,0.14285714285714285,0.24770924671322134,336,10.0,20.0
d_dr01_new_vs_drz,after,0.004575892857142857,218.53658536585365,0.9949675674132412,0.14285714285714285,0.24643640318775006,348,10.0,20.0
d_dr01_new_vs_drz,after,0.0046875,213.33333333333334,0.9951092451133532,0.14285714285714285,0.24426173259637654,370,10.0,20.0
d_dr01_new_vs_drz,after,0.004799107142857142,208.37209302325584,0.9980245086830598,0.14285714285714285,0.24407341871811294,372,10.0,20.0
d_dr01_new_vs_drz,after,0.004910714285714286,203.63636363636365,0.9973500447198013,0.14285714285714285,0.24388657961491628,374,10.0,20.0
d_dr01_new_vs_drz,after,0.005022321428571428,199.11111111111114,0.9978306899558682,0.14285714285714285,0.24124866466885456,404,10.0,20.0
d_dr01_new_vs_drz,after,0.005133928571428571,194.7826086956522,0.9987982336722566,0.14285714285714285,0.24226832878047586,392,10.0,20.0
d_dr01_new_vs_drz,after,0.005245535714285714,190.63829787234044,0.9988905696752572,0.14285714285714285,0.2427954615022515,386,10.0,20.0
d_dr01_new_vs_drz,after,0.005357142857142857,186.66666666666666,0.9984607550326935,0.14285714285714285,0.23964416299559071,424,10.0,20.0
d_dr01_new_vs_drz,after,0.00546875,182.85714285714286,0.9978772404388669,0.14285714285714285,0.24027239659586974,416,10.0,20.0
d_dr01_new_vs_drz,after,0.005580357142857143,179.2,0.9961906066785586,0.14285714285714285,0.2388828626474958,434,10.0,20.0
d_dr01_new_vs_drz,after,0.0056919642857142854,175.68627450980392,0.9975998585923734,0.14285714285714285,0.2384383044776066,440,10.0,20.0
d_dr01_new_vs_drz,after,0.005803571428571429,172.3076923076923,0.9982740185377249,0.14285714285714285,0.23757528612232023,452,10.0,20.0
d_dr01_new_vs_drz,after,0.005915178571428571,169.05660377358492,0.996314144350801,0.14285714285714285,0.23688135961430892,462,10.0,20.0
d_dr01_new_vs_drz,after,0.006026785714285714,165.92592592592595,0.9974064863355689,0.14285714285714285,0.23785919155913984,448,10.0,20.0
d_dr01_new_vs_drz,after,0.006138392857142857,162.9090909090909,0.997170456959695,0.14285714285714285,0.23517586182327832,488,10.0,20.0
d_dr01_new_vs_drz,after,0.0062499999999999995,160.0,0.9984663862276068,0.14285714285714285,0.23607716377209612,474,10.0,20.0
d_dr01_new_vs_drz,after,0.006361607142857143,157.19298245614036,0.9985800466852631,0.14285714285714285,0.23568617177506457,480,10.0,20.0
d_dr01_new_vs_drz,after,0.006473214285714285,154.48275862068968,0.99806450349768,0.14285714285714285,0.23359868826190747,514,10.0,20.0
d_dr01_new_vs_drz,after,0.006584821428571429,151.864406779661,0.9964150585360574,0.14285714285714285,0.23348222347930858,516,10.0,20.0
d_dr01_new_vs_drz,after,0.006696428571428571,149.33333333333334,0.9976041536159421,0.14285714285714285,0.23467767886949623,496,10.0,20.0
d_dr01_new_vs_drz,after,0.006808035714285714,146.88524590163934,0.9981267084642353,0.14285714285714285,0.23246304055541317,534,10.0,20.0
d_dr01_new_vs_drz,after,0.006919642857142857,144.51612903225808,0.99855763448796,0.14285714285714285,0.23191835858106052,544,10.0,20.0
d_dr01_new_vs_drz,after,0.00703125,142.22222222222223,0.9984227922734908,0.14285714285714285,0.23348222347930858,516,10.0,20.0
d_dr01_new_vs_drz,after,0.007142857142857143,140.0,0.9986332811928644,0.14285714285714285,0.23118003674182988,558,10.0,20.0
d_dr01_new_vs_drz,after,0.007254464285714285,137.84615384615387,0.9990755288071189,0.14285714285714285,0.23066911942921098,568,10.0,20.0
d_dr01_new_vs_drz,after,0.007366071428571428,135.75757575757575,0.9992547480530336,0.14285714285714285,0.23257377696061368,532,10.0,20.0
d_dr01_new_vs_drz,after,0.007477678571428571,133.7313432835821,0.9986328150843048,0.14285714285714285,0.22865956785210217,610,10.0,20.0
d_dr01_new_vs_drz,after,0.007589285714285714,131.76470588235296,0.9979585219592457,0.14285714285714285,0.2300731936178756,580,10.0,20.0
d_dr01_new_vs_drz,after,0.007700892857142857,129.85507246376812,0.9984522907188645,0.14285714285714285,0.22987856279938831,584,10.0,20.0
d_dr01_new_vs_drz,after,0.0078125,128.0,0.9980149052791314,0.14285714285714285,0.22847879956174852,614,10.0,20.0
d_dr01_new_vs_drz,after,0.007924107142857142,126.19718309859155,0.9980781379688076,0.14285714285714285,0.22856896654528058,612,10.0,20.0
d_dr01_new_vs_drz,after,0.008035714285714285,124.44444444444446,0.9977496689421055,0.14285714285714285,0.22794672665157004,626,10.0,20.0
d_dr01_new_vs_drz,after,0.008147321428571429,122.73972602739725,0.9975241666947092,0.14285714285714285,0.22856896654528058,612,10.0,20.0
d_dr01_new_vs_drz,after,0.008258928571428572,121.08108108108108,0.9981947290928253,0.14285714285714285,0.22751466188342373,636,10.0,20.0
d_dr01_new_vs_drz,after,0.008370535714285714,119.46666666666667,0.9987066540522561,0.14285714285714285,0.22709247611069447,646,10.0,20.0
d_dr01_new_vs_drz,after,0.008482142857142856,117.89473684210527,0.9991447540680436,0.14285714285714285,0.2270091913293758,648,10.0,20.0
d_dr01_new_vs_drz,after,0.008593749999999999,116.36363636363637,0.9985362831353981,0.14285714285714285,0.22684375089361272,652,10.0,20.0
d_dr01_new_vs_drz,after,0.008705357142857143,114.87179487179486,0.9982734552619644,0.14285714285714285,0.22580365493397495,678,10.0,20.0
d_dr01_new_vs_drz,after,0.008816964285714286,113.41772151898735,0.9981754516439629,0.14285714285714285,0.22572608133433805,680,10.0,20.0
d_dr01_new_vs_drz,after,0.008928571428571428,112.0,0.9980554218790484,0.14285714285714285,0.22572608133433805,680,10.0,20.0
d_dr01_new_vs_drz,after,0.00904017857142857,110.61728395061729,0.9972201049314611,0.14285714285714285,0.2247472633332211,706,10.0,20.0
d_dr01_new_vs_drz,after,0.009151785714285715,109.26829268292683,0.9971331177558405,0.14285714285714285,0.2252675931499613,692,10.0,20.0
d_dr01_new_vs_drz,after,0.009263392857142857,107.95180722891567,0.9968250828730051,0.14285714285714285,0.22511735629687746,696,10.0,20.0
d_dr01_new_vs_drz,after,0.009375,106.66666666666667,0.9970377632941724,0.14285714285714285,0.22347634762040358,742,10.0,20.0
d_dr01_new_vs_drz,after,0.009486607142857142,105.41176470588236,0.9970669938798639,0.14285714285714285,0.22467416992987052,708,10.0,20.0
d_dr01_new_vs_drz,after,0.009598214285714285,104.18604651162792,0.9971117931455485,0.14285714285714285,0.22280884262303868,762,10.0,20.0
d_dr01_new_vs_drz,after,0.009709821428571429,102.98850574712644,0.9927703041024135,0.14285714285714285,0.22368179007692848,736,10.0,20.0
d_dr01_new_vs_drz,after,0.009821428571428571,101.81818181818183,0.9913580025597057,0.14285714285714285,0.22287442635809016,760,10.0,20.0
d_dr01_new_vs_drz,after,0.009933035714285714,100.67415730337079,0.9956134888953435,0.14285714285714285,0.22229315058834048,778,10.0,20.0
d_dr01_new_vs_drz,after,0.010044642857142856,99.55555555555557,0.996244497845623,0.14285714285714285,0.22261360373636063,768,10.0,20.0
d_dr01_new_vs_drz,after,0.01015625,98.46153846153845,0.995594171991317,0.14285714285714285,0.22287442635809016,760,10.0,20.0
d_dr01_new_vs_drz,after,0.010267857142857143,97.3913043478261,0.9942387277429753,0.14285714285714285,0.22191652760781277,790,10.0,20.0
d_dr01_new_vs_drz,after,0.010379464285714285,96.34408602150538,0.9945885328223839,0.14285714285714285,0.2212474895498582,812,10.0,20.0
d_dr01_new_vs_drz,after,0.010491071428571428,95.31914893617022,0.9949957647737807,0.14285714285714285,0.2214876516950723,804,10.0,20.0
d_dr01_new_vs_drz,after,0.010602678571428572,94.3157894736842,0.9947109585220218,0.14285714285714285,0.22130720212890542,810,10.0,20.0
d_dr01_new_vs_drz,after,0.010714285714285714,93.33333333333333,0.9957495154596293,0.14285714285714285,0.2206620549790673,832,10.0,20.0
d_dr01_new_vs_drz,after,0.010825892857142857,92.37113402061856,0.9954476491931387,0.14285714285714285,0.2216090580540805,800,10.0,20.0
d_dr01_new_vs_drz,after,0.0109375,91.42857142857143,0.9966745628412984,0.14285714285714285,0.2198217694523472,862,10.0,20.0
d_dr01_new_vs_drz,after,0.011049107142857142,90.50505050505052,0.9962178492480073,0.14285714285714285,0.22020844574520457,848,10.0,20.0
d_dr01_new_vs_drz,after,0.011160714285714286,89.6,0.9947256773575746,0.14285714285714285,0.21928516426814687,882,10.0,20.0
d_dr01_new_vs_drz,after,0.011272321428571428,88.71287128712872,0.9909904869612178,0.14285714285714285,0.22077747178815657,828,10.0,20.0
d_dr01_new_vs_drz,after,0.011383928571428571,87.84313725490196,0.9908172937812658,0.14285714285714285,0.21955119748619267,872,10.0,20.0
d_dr01_new_vs_drz,after,0.011495535714285713,86.99029126213593,0.9914766273275725,0.14285714285714285,0.21856336410973248,910,10.0,20.0
d_dr01_new_vs_drz,after,0.011607142857142858,86.15384615384615,0.9896993909530449,0.14285714285714285,0.21965887440375706,868,10.0,20.0
d_dr01_new_vs_drz,after,0.01171875,85.33333333333333,0.989436155488111,0.14285714285714285,0.21902354389357315,892,10.0,20.0
d_dr01_new_vs_drz,after,0.011830357142857142,84.52830188679246,0.9883454479220092,0.14285714285714285,0.2181654494608149,926,10.0,20.0
d_dr01_new_vs_drz,after,0.011941964285714285,83.73831775700936,0.9879338746765596,0.14285714285714285,0.21841294458748992,916,10.0,20.0
d_dr01_new_vs_drz,after,0.012053571428571427,82.96296296296298,0.9939676678339846,0.14285714285714285,0.21851306204381743,912,10.0,20.0
d_dr01_new_vs_drz,after,0.012165178571428572,82.20183486238533,0.9943320971078843,0.14285714285714285,0.21758723335053728,950,10.0,20.0
d_dr01_new_vs_drz,after,0.012276785714285714,81.45454545454545,0.9946310883769711,0.14285714285714285,0.21744603829804665,956,10.0,20.0
d_dr01_new_vs_drz,after,0.012388392857142856,80.72072072072072,0.9925660989683669,0.14285714285714285,0.21861382957564643,908,10.0,20.0
d_dr01_new_vs_drz,after,0.012499999999999999,80.0,0.9911378122695418,0.14285714285714285,0.21675920204107632,986,10.0,20.0
d_dr01_new_vs_drz,after,0.012611607142857143,79.29203539823008,0.9912333876374867,0.14285714285714285,0.21725980028494588,964,10.0,20.0
d_dr01_new_vs_drz,after,0.012723214285714286,78.59649122807018,0.9900725601065964,0.14285714285714285,0.21721359693608783,966,10.0,20.0
d_dr01_new_vs_drz,after,0.012834821428571428,77.91304347826087,0.9866927728761545,0.14285714285714285,0.21644914346158642,1000,10.0,20.0
d_dr01_new_vs_drz,after,0.01294642857142857,77.24137931034484,0.9852482580748552,0.14285714285714285,0.21653707458648785,996,10.0,20.0
d_dr01_new_vs_drz,after,0.013058035714285715,76.58119658119658,0.9886077820101747,0.14285714285714285,0.21649304397049488,998,10.0,20.0
d_dr01_new_vs_drz,after,0.013169642857142857,75.9322033898305,0.9900820974696932,0.14285714285714285,0.21610254718236965,1016,10.0,20.0
d_dr01_new_vs_drz,after,0.01328125,75.29411764705883,0.991222010515862,0.14285714285714285,0.21618843703925994,1012,10.0,20.0
d_dr01_new_vs_drz,after,0.013392857142857142,74.66666666666667,0.9846496831922902,0.14285714285714285,0.21605978929178232,1018,10.0,20.0
d_dr01_new_vs_drz,after,0.013504464285714285,74.04958677685951,0.9872080061948796,0.14285714285714285,0.21551499634696136,1044,10.0,20.0
d_dr01_new_vs_drz,after,0.013616071428571429,73.44262295081967,0.9902421298494952,0.14285714285714285,0.21568047213382657,1036,10.0,20.0
d_dr01_new_vs_drz,after,0.013727678571428571,72.84552845528455,0.9824824563767108,0.14285714285714285,0.21498988471428435,1070,10.0,20.0
d_dr01_new_vs_drz,after,0.013839285714285714,72.25806451612904,0.9800844935665766,0.14285714285714285,0.21543295911437524,1048,10.0,20.0
d_dr01_new_vs_drz,after,0.013950892857142856,71.68,0.9737755549274109,0.14285714285714285,0.2148713755575323,1076,10.0,20.0
d_dr01_new_vs_drz,after,0.0140625,71.11111111111111,0.9787285146587373,0.14285714285714285,0.21475383879638116,1082,10.0,20.0
d_dr01_new_vs_drz,after,0.014174107142857143,70.55118110236221,0.9875157961515908,0.14285714285714285,0.21471487366377726,1084,10.0,20.0
d_dr01_new_vs_drz,after,0.014285714285714285,70.0,0.9881520511024929,0.14285714285714285,0.21459861283869502,1090,10.0,20.0
d_dr01_new_vs_drz,after,0.014397321428571428,69.45736434108528,0.9864201145256095,0.14285714285714285,0.21425543086377571,1108,10.0,20.0
d_dr01_new_vs_drz,after,0.01450892857142857,68.92307692307693,0.969315944875623,0.14285714285714285,0.21456006915830092,1092,10.0,20.0
d_dr01_new_vs_drz,after,0.014620535714285714,68.3969465648855,0.9690241959364364,0.14285714285714285,0.21355728664025345,1146,10.0,20.0
d_dr01_new_vs_drz,after,0.014732142857142857,67.87878787878788,0.9822532137363149,0.14285714285714285,0.21366522853675965,1140,10.0,20.0
d_dr01_new_vs_drz,after,0.01484375,67.36842105263158,0.974644616408742,0.14285714285714285,0.2143309783773013,1104,10.0,20.0
d_dr01_new_vs_drz,after,0.014955357142857142,66.86567164179105,0.9712947127901644,0.14285714285714285,0.21279046829950965,1190,10.0,20.0
d_dr01_new_vs_drz,after,0.015066964285714286,66.37037037037037,0.9797809897017058,0.14285714285714285,0.21373765748018866,1136,10.0,20.0
d_dr01_new_vs_drz,after,0.015178571428571428,65.88235294117648,0.9739793400342215,0.14285714285714285,0.21352149146774207,1148,10.0,20.0
d_dr01_new_vs_drz,after,0.015290178571428571,65.4014598540146,0.9688837650049622,0.14285714285714285,0.21285843635360488,1186,10.0,20.0
d_dr01_new_vs_drz,after,0.015401785714285713,64.92753623188406,0.9655682666159274,0.14285714285714285,0.21282441002983377,1188,10.0,20.0
d_dr01_new_vs_drz,after,0.015513392857142856,64.46043165467627,0.9704853671051121,0.14285714285714285,0.21337922749072738,1156,10.0,20.0
d_dr01_new_vs_drz,after,0.015625,64.0,0.9747812400507339,0.14285714285714285,0.212000361835817,1238,10.0,20.0
d_dr01_new_vs_drz,after,0.015736607142857142,63.54609929078014,0.9871178894184157,0.14285714285714285,0.2124887421904062,1208,10.0,20.0
d_dr01_new_vs_drz,after,0.015848214285714285,63.098591549295776,0.9890612748597587,0.14285714285714285,0.2127228372174348,1194,10.0,20.0
d_dr01_new_vs_drz,after,0.015959821428571427,62.65734265734266,0.9855300588836664,0.14285714285714285,0.2120323741059451,1236,10.0,20.0
d_dr01_new_vs_drz,after,0.01607142857142857,62.22222222222223,0.9796852053445458,0.14285714285714285,0.2120323741059451,1236,10.0,20.0
d_dr01_new_vs_drz,after,0.016183035714285712,61.79310344827587,0.9681294303093747,0.14285714285714285,0.21187307369980893,1246,10.0,20.0
d_dr01_new_vs_drz,after,0.016294642857142858,61.36986301369863,0.9625580925429728,0.14285714285714285,0.21216119331021152,1228,10.0,20.0
d_dr01_new_vs_drz,after,0.01640625,60.95238095238095,0.9555720876499744,0.14285714285714285,0.21159104545450594,1264,10.0,20.0
d_dr01_new_vs_drz,after,0.016517857142857143,60.54054054054054,0.9414163869434478,0.14285714285714285,0.21149835269259598,1270,10.0,20.0
d_dr01_new_vs_drz,after,0.016629464285714286,60.13422818791946,0.954024199537795,0.14285714285714285,0.21177839816474361,1252,10.0,20.0
d_dr01_new_vs_drz,after,0.016741071428571428,59.733333333333334,0.9384290162210518,0.14285714285714285,0.21134529561252643,1280,10.0,20.0
d_dr01_new_vs_drz,after,0.01685267857142857,59.337748344370866,0.9540948633587735,0.14285714285714285,0.21054834880675766,1334,10.0,20.0
d_dr01_new_vs_drz,after,0.016964285714285713,58.94736842105264,0.9735109551400731,0.14285714285714285,0.21159104545450594,1264,10.0,20.0
d_dr01_new_vs_drz,after,0.017075892857142855,58.56209150326798,0.9786958374868182,0.14285714285714285,0.21080861501660042,1316,10.0,20.0
d_dr01_new_vs_drz,after,0.017187499999999998,58.18181818181819,0.9787665639833584,0.14285714285714285,0.2104912166657718,1338,10.0,20.0
